,alpha,A,BA,P,R,SP,F1,ROC,MCC,RA,RSE,RSP
672,4.5,0.7142857142857143,0.6862962962962963,0.5925925925925926,0.5925925925925926,0.78,0.6862962962962963,0.6862962962962964,0.3725925925925926,0.9565217391304348,0.9333333333333333,1.0
673,5.0,0.7142857142857143,0.6777777777777778,0.6,0.5555555555555556,0.8,0.6806184012066365,0.6777777777777778,0.36232865092627065,0.9130434782608695,0.8666666666666667,1.0
674,5.5,0.7272727272727273,0.6962962962962963,0.6153846153846154,0.5925925925925926,0.8,0.6979263964132263,0.6962962962962963,0.3961295342422729,0.9565217391304348,0.9333333333333333,1.0
675,6.0,0.7272727272727273,0.7048148148148148,0.6071428571428571,0.6296296296296297,0.78,0.703030303030303,0.7048148148148149,0.4063321549001754,0.9565217391304348,0.9333333333333333,1.0
676,0.0,0.7662337662337663,0.7092592592592593,0.7368421052631579,0.5185185185185185,0.9,0.7210144927536233,0.7092592592592593,0.46322369481325704,0.9047619047619048,0.8461538461538461,1.0
677,0.5,0.7272727272727273,0.6877777777777778,0.625,0.5555555555555556,0.82,0.692175899486008,0.6877777777777779,0.3868989217888074,0.9523809523809523,0.9230769230769231,1.0
678,1.0,0.7402597402597403,0.7062962962962962,0.64,0.5925925925925926,0.82,0.7096530920060332,0.7062962962962963,0.4204522053456932,0.9523809523809523,0.9230769230769231,1.0
679,1.5,0.7272727272727273,0.6962962962962963,0.6153846153846154,0.5925925925925926,0.8,0.6979263964132263,0.6962962962962963,0.3961295342422729,0.9523809523809523,0.9230769230769231,1.0
680,2.0,0.7402597402597403,0.7148148148148148,0.6296296296296297,0.6296296296296297,0.8,0.7148148148148148,0.7148148148148149,0.42962962962962964,0.9523809523809523,0.9230769230769231,1.0
681,2.5,0.7142857142857143,0.6862962962962963,0.5925925925925926,0.5925925925925926,0.78,0.6862962962962963,0.6862962962962964,0.3725925925925926,0.9523809523809523,0.9230769230769231,1.0
682,3.0,0.7272727272727273,0.7048148148148148,0.6071428571428571,0.6296296296296297,0.78,0.703030303030303,0.7048148148148149,0.4063321549001754,0.9523809523809523,0.9230769230769231,1.0
683,3.5,0.7402597402597403,0.7233333333333334,0.6206896551724138,0.6666666666666666,0.78,0.7193877551020409,0.7233333333333333,0.4398765500800706,1.0,1.0,1.0
684,4.0,0.7272727272727273,0.7218518518518519,0.59375,0.7037037037037037,0.74,0.711507582515611,0.7218518518518519,0.4296142637737487,1.0,1.0,1.0
685,4.5,0.7012987012987013,0.6933333333333334,0.5625,0.6666666666666666,0.72,0.6840321141837645,0.6933333333333334,0.37438839013338365,0.9523809523809523,0.9230769230769231,1.0
686,5.0,0.7142857142857143,0.7033333333333334,0.5806451612903226,0.6666666666666666,0.74,0.6957614942528736,0.7033333333333333,0.39568145630893564,1.0,1.0,1.0
687,5.5,0.7272727272727273,0.7133333333333334,0.6,0.6666666666666666,0.76,0.7075420510037982,0.7133333333333333,0.417489966754203,1.0,1.0,1.0
688,6.0,0.7012987012987013,0.6848148148148148,0.5666666666666667,0.6296296296296297,0.74,0.6796889130041599,0.6848148148148149,0.36167967605963075,1.0,1.0,1.0
689,0.0,0.8051948051948052,0.7733333333333333,0.75,0.6666666666666666,0.88,0.7801256424900057,0.7733333333333333,0.563178312189625,0.85,0.8,1.0
690,0.5,0.8051948051948052,0.7818518518518518,0.7307692307692307,0.7037037037037037,0.86,0.7842331402951616,0.7818518518518518,0.5687822180346598,1.0,1.0,1.0
691,1.0,0.7922077922077922,0.7803703703703704,0.6896551724137931,0.7407407407407407,0.82,0.7755102040816326,0.7803703703703704,0.5522164981933888,0.95,0.9333333333333333,1.0
692,1.5,0.8441558441558441,0.845925925925926,0.7419354838709677,0.8518518518518519,0.84,0.834051724137931,0.845925925925926,0.6731629876002658,1.0,1.0,1.0
693,2.0,0.7792207792207793,0.778888888888889,0.65625,0.7777777777777778,0.78,0.7664585191793042,0.778888888888889,0.5400660110544787,1.0,1.0,1.0
694,2.5,0.8051948051948052,0.7903703703703704,0.7142857142857143,0.7407407407407407,0.84,0.7878787878787878,0.7903703703703703,0.5760658398584765,1.0,1.0,1.0
695,3.0,0.8181818181818182,0.825925925925926,0.696969696969697,0.8518518518518519,0.8,0.8088652482269504,0.825925925925926,0.628539361054709,1.0,1.0,1.0
696,3.5,0.7662337662337663,0.7603703703703704,0.6451612903225806,0.7407407407407407,0.78,0.7510775862068966,0.7603703703703704,0.5066740688254677,1.0,1.0,1.0
697,4.0,0.7922077922077922,0.7974074074074073,0.6666666666666666,0.8148148148148148,0.78,0.7815602836879432,0.7974074074074075,0.5735421669624219,1.0,1.0,1.0
698,4.5,0.7922077922077922,0.8144444444444444,0.6486486486486487,0.8888888888888888,0.74,0.7861111111111111,0.8144444444444444,0.6006340493688825,1.0,1.0,1.0
699,5.0,0.7532467532467533,0.7674074074074073,0.6111111111111112,0.8148148148148148,0.72,0.7448107448107448,0.7674074074074074,0.5114782075908113,1.0,1.0,1.0
700,5.5,0.7792207792207793,0.7874074074074073,0.6470588235294118,0.8148148148148148,0.76,0.7692578882425525,0.7874074074074074,0.5523586388082835,1.0,1.0,1.0
701,6.0,0.7532467532467533,0.7844444444444445,0.6,0.8888888888888888,0.68,0.74901355292503,0.7844444444444444,0.5433297407718514,1.0,1.0,1.0
702,0.0,0.7662337662337663,0.7518518518518519,0.6551724137931034,0.7037037037037037,0.8,0.7474489795918368,0.751851851851852,0.49604652413672967,0.85,0.8235294117647058,1.0
703,0.5,0.7662337662337663,0.7518518518518519,0.6551724137931034,0.7037037037037037,0.8,0.7474489795918368,0.751851851851852,0.49604652413672967,0.9,0.8823529411764706,1.0
704,1.0,0.7142857142857143,0.7118518518518518,0.5757575757575758,0.7037037037037037,0.72,0.699645390070922,0.7118518518518518,0.4085505846855608,0.9,0.8823529411764706,1.0
705,1.5,0.7272727272727273,0.7303703703703703,0.5882352941176471,0.7407407407407407,0.72,0.7149656266525648,0.7303703703703703,0.4427410738901448,0.9,0.8823529411764706,1.0
706,2.0,0.7142857142857143,0.7203703703703703,0.5714285714285714,0.7407407407407407,0.7,0.703015427769986,0.7203703703703703,0.4223683957499603,0.9,0.8823529411764706,1.0
707,2.5,0.7532467532467533,0.7674074074074073,0.6111111111111112,0.8148148148148148,0.72,0.7448107448107448,0.7674074074074074,0.5114782075908113,1.0,1.0,1.0
708,3.0,0.7402597402597403,0.7403703703703703,0.6060606060606061,0.7407407407407407,0.74,0.7269503546099291,0.7403703703703703,0.46354777877784786,0.9,0.8823529411764706,1.0
709,3.5,0.7272727272727273,0.7303703703703703,0.5882352941176471,0.7407407407407407,0.72,0.7149656266525648,0.7303703703703703,0.4427410738901448,0.9,0.8823529411764706,1.0
710,4.0,0.7272727272727273,0.7388888888888889,0.5833333333333334,0.7777777777777778,0.7,0.717948717948718,0.7388888888888888,0.4569299776953924,0.95,0.9411764705882353,1.0
711,4.5,0.6883116883116883,0.7174074074074074,0.5365853658536586,0.8148148148148148,0.62,0.6839945280437756,0.7174074074074075,0.4158417006313106,0.95,0.9411764705882353,1.0
712,5.0,0.7272727272727273,0.7388888888888889,0.5833333333333334,0.7777777777777778,0.7,0.717948717948718,0.7388888888888888,0.4569299776953924,0.95,0.9411764705882353,1.0
713,5.5,0.7012987012987013,0.7274074074074074,0.55,0.8148148148148148,0.64,0.6961743009092469,0.7274074074074074,0.43438080837749576,1.0,1.0,1.0
714,6.0,0.7012987012987013,0.7188888888888889,0.5526315789473685,0.7777777777777778,0.66,0.6938634399308556,0.7188888888888888,0.41782699435409404,0.95,0.9411764705882353,1.0
715,0.0,0.7142857142857143,0.6522222222222223,0.631578947368421,0.4444444444444444,0.86,0.6590177133655395,0.6522222222222221,0.33696449304114806,0.8333333333333334,0.8,1.0
716,0.5,0.7272727272727273,0.6707407407407407,0.65,0.48148148148148145,0.86,0.6784649035593557,0.6707407407407406,0.3716050570007949,0.9166666666666666,0.9,1.0
717,1.0,0.7402597402597403,0.6977777777777778,0.6521739130434783,0.5555555555555556,0.84,0.7038461538461538,0.6977777777777777,0.4123951744684367,0.9166666666666666,0.9,1.0
718,1.5,0.7402597402597403,0.7062962962962962,0.64,0.5925925925925926,0.82,0.7096530920060332,0.7062962962962963,0.4204522053456932,1.0,1.0,1.0
719,2.0,0.7402597402597403,0.7062962962962962,0.64,0.5925925925925926,0.82,0.7096530920060332,0.7062962962962963,0.4204522053456932,1.0,1.0,1.0
720,2.5,0.7272727272727273,0.6962962962962963,0.6153846153846154,0.5925925925925926,0.8,0.6979263964132263,0.6962962962962963,0.3961295342422729,1.0,1.0,1.0
721,3.0,0.7532467532467533,0.7248148148148148,0.6538461538461539,0.6296296296296297,0.82,0.7266953110405381,0.7248148148148149,0.4536804288397352,1.0,1.0,1.0
722,3.5,0.7402597402597403,0.7062962962962962,0.64,0.5925925925925926,0.82,0.7096530920060332,0.7062962962962963,0.4204522053456932,1.0,1.0,1.0
723,4.0,0.7402597402597403,0.7148148148148148,0.6296296296296297,0.6296296296296297,0.8,0.7148148148148148,0.7148148148148149,0.42962962962962964,1.0,1.0,1.0
724,4.5,0.7272727272727273,0.7048148148148148,0.6071428571428571,0.6296296296296297,0.78,0.703030303030303,0.7048148148148149,0.4063321549001754,1.0,1.0,1.0
725,5.0,0.7402597402597403,0.7148148148148148,0.6296296296296297,0.6296296296296297,0.8,0.7148148148148148,0.7148148148148149,0.42962962962962964,1.0,1.0,1.0
726,5.5,0.7272727272727273,0.7048148148148148,0.6071428571428571,0.6296296296296297,0.78,0.703030303030303,0.7048148148148149,0.4063321549001754,1.0,1.0,1.0
727,6.0,0.7272727272727273,0.7133333333333334,0.6,0.6666666666666666,0.76,0.7075420510037982,0.7133333333333333,0.417489966754203,1.0,1.0,1.0
728,0.0,0.7532467532467533,0.7333333333333334,0.6428571428571429,0.6666666666666666,0.8,0.7313131313131314,0.7333333333333333,0.4629100498862757,0.95,0.9285714285714286,1.0
729,0.5,0.7402597402597403,0.7318518518518519,0.6129032258064516,0.7037037037037037,0.76,0.7234195402298851,0.7318518518518519,0.4511777625672017,1.0,1.0,1.0
730,1.0,0.7532467532467533,0.7418518518518519,0.6333333333333333,0.7037037037037037,0.78,0.7353951890034365,0.7418518518518519,0.4733002574487753,1.0,1.0,1.0
731,1.5,0.7402597402597403,0.7318518518518519,0.6129032258064516,0.7037037037037037,0.76,0.7234195402298851,0.7318518518518519,0.4511777625672017,1.0,1.0,1.0
732,2.0,0.7402597402597403,0.7403703703703703,0.6060606060606061,0.7407407407407407,0.74,0.7269503546099291,0.7403703703703703,0.46354777877784786,1.0,1.0,1.0
733,2.5,0.7272727272727273,0.7133333333333334,0.6,0.6666666666666666,0.76,0.7075420510037982,0.7133333333333333,0.417489966754203,1.0,1.0,1.0
734,3.0,0.7662337662337663,0.7518518518518519,0.6551724137931034,0.7037037037037037,0.8,0.7474489795918368,0.751851851851852,0.49604652413672967,1.0,1.0,1.0
735,3.5,0.7272727272727273,0.7218518518518519,0.59375,0.7037037037037037,0.74,0.711507582515611,0.7218518518518519,0.4296142637737487,1.0,1.0,1.0
736,4.0,0.7272727272727273,0.7218518518518519,0.59375,0.7037037037037037,0.74,0.711507582515611,0.7218518518518519,0.4296142637737487,1.0,1.0,1.0
737,4.5,0.7272727272727273,0.7218518518518519,0.59375,0.7037037037037037,0.74,0.711507582515611,0.7218518518518519,0.4296142637737487,1.0,1.0,1.0
738,5.0,0.7532467532467533,0.7418518518518519,0.6333333333333333,0.7037037037037037,0.78,0.7353951890034365,0.7418518518518519,0.4733002574487753,1.0,1.0,1.0
739,5.5,0.7532467532467533,0.7503703703703704,0.625,0.7407407407407407,0.76,0.7389830508474576,0.7503703703703704,0.4848401374141137,1.0,1.0,1.0
740,6.0,0.7142857142857143,0.7118518518518518,0.5757575757575758,0.7037037037037037,0.72,0.699645390070922,0.7118518518518518,0.4085505846855608,1.0,1.0,1.0
741,0.0,0.7532467532467533,0.7248148148148148,0.6538461538461539,0.6296296296296297,0.82,0.7266953110405381,0.7248148148148149,0.4536804288397352,0.8181818181818182,0.7894736842105263,1.0
742,0.5,0.7532467532467533,0.7248148148148148,0.6538461538461539,0.6296296296296297,0.82,0.7266953110405381,0.7248148148148149,0.4536804288397352,0.8181818181818182,0.7894736842105263,1.0
743,1.0,0.7662337662337663,0.7603703703703704,0.6451612903225806,0.7407407407407407,0.78,0.7510775862068966,0.7603703703703704,0.5066740688254677,0.8636363636363636,0.8421052631578947,1.0
744,1.5,0.7662337662337663,0.7603703703703704,0.6451612903225806,0.7407407407407407,0.78,0.7510775862068966,0.7603703703703704,0.5066740688254677,0.9090909090909091,0.8947368421052632,1.0
745,2.0,0.7662337662337663,0.768888888888889,0.6363636363636364,0.7777777777777778,0.76,0.7542553191489361,0.768888888888889,0.5185449728701349,0.9545454545454546,0.9473684210526315,1.0
746,2.5,0.7662337662337663,0.7603703703703704,0.6451612903225806,0.7407407407407407,0.78,0.7510775862068966,0.7603703703703704,0.5066740688254677,0.9090909090909091,0.8947368421052632,1.0
747,3.0,0.7792207792207793,0.778888888888889,0.65625,0.7777777777777778,0.78,0.7664585191793042,0.778888888888889,0.5400660110544787,0.9545454545454546,0.9473684210526315,1.0
748,3.5,0.7792207792207793,0.7959259259259259,0.6388888888888888,0.8518518518518519,0.74,0.7716727716727716,0.7959259259259259,0.5660264374862303,1.0,1.0,1.0
749,4.0,0.7662337662337663,0.7859259259259259,0.6216216216216216,0.8518518518518519,0.72,0.759375,0.7859259259259259,0.5461595831717048,0.9545454545454546,0.9473684210526315,1.0
750,4.5,0.7532467532467533,0.7674074074074073,0.6111111111111112,0.8148148148148148,0.72,0.7448107448107448,0.7674074074074074,0.5114782075908113,0.9545454545454546,0.9473684210526315,1.0
751,5.0,0.7792207792207793,0.7959259259259259,0.6388888888888888,0.8518518518518519,0.74,0.7716727716727716,0.7959259259259259,0.5660264374862303,0.9545454545454546,0.9473684210526315,1.0
752,5.5,0.7532467532467533,0.7674074074074073,0.6111111111111112,0.8148148148148148,0.72,0.7448107448107448,0.7674074074074074,0.5114782075908113,0.9545454545454546,0.9473684210526315,1.0
753,6.0,0.7272727272727273,0.7559259259259259,0.575,0.8518518518518519,0.66,0.7225939269171384,0.7559259259259259,0.4888552745746736,1.0,1.0,1.0
754,0.0,0.7894736842105263,0.7569230769230769,0.7083333333333334,0.6538461538461539,0.86,0.7615686274509804,0.7569230769230769,0.5244420346728087,1.0,1.0,1.0
755,0.5,0.7631578947368421,0.7461538461538462,0.6428571428571429,0.6923076923076923,0.8,0.7414965986394557,0.7461538461538462,0.48418202613504197,1.0,1.0,1.0
756,1.0,0.7763157894736842,0.7469230769230769,0.68,0.6538461538461539,0.84,0.7491749174917491,0.7469230769230768,0.4986642791983564,1.0,1.0,1.0
757,1.5,0.7894736842105263,0.7753846153846153,0.6785714285714286,0.7307692307692307,0.82,0.7702191987906274,0.7753846153846154,0.5416786417385782,1.0,1.0,1.0
758,2.0,0.75,0.726923076923077,0.6296296296296297,0.6538461538461539,0.8,0.7247951210215361,0.7269230769230769,0.4498838606904829,1.0,1.0,1.0
759,2.5,0.7894736842105263,0.7661538461538462,0.6923076923076923,0.6923076923076923,0.84,0.7661538461538462,0.7661538461538461,0.5323076923076923,1.0,1.0,1.0
760,3.0,0.8026315789473685,0.7853846153846153,0.7037037037037037,0.7307692307692307,0.84,0.7827329902801601,0.7853846153846153,0.5657861434446412,1.0,1.0,1.0
761,3.5,0.8157894736842105,0.8046153846153846,0.7142857142857143,0.7692307692307693,0.84,0.7989417989417988,0.8046153846153845,0.5991752573421144,1.0,1.0,1.0
762,4.0,0.75,0.7361538461538462,0.6206896551724138,0.6923076923076923,0.78,0.7293345829428304,0.7361538461538462,0.4612631569755697,1.0,1.0,1.0
763,4.5,0.7894736842105263,0.7753846153846153,0.6785714285714286,0.7307692307692307,0.82,0.7702191987906274,0.7753846153846154,0.5416786417385782,1.0,1.0,1.0
764,5.0,0.7894736842105263,0.7846153846153847,0.6666666666666666,0.7692307692307693,0.8,0.7738095238095238,0.7846153846153847,0.5524850114241865,1.0,1.0,1.0
765,5.5,0.7763157894736842,0.7746153846153847,0.6451612903225806,0.7692307692307693,0.78,0.7614035087719297,0.7746153846153846,0.5301996440313944,1.0,1.0,1.0
766,6.0,0.8157894736842105,0.8046153846153846,0.7142857142857143,0.7692307692307693,0.84,0.7989417989417988,0.8046153846153845,0.5991752573421144,1.0,1.0,1.0
767,0.0,0.7894736842105263,0.7661538461538462,0.6923076923076923,0.6923076923076923,0.84,0.7661538461538462,0.7661538461538461,0.5323076923076923,0.9565217391304348,0.9444444444444444,1.0
768,0.5,0.7894736842105263,0.7661538461538462,0.6923076923076923,0.6923076923076923,0.84,0.7661538461538462,0.7661538461538461,0.5323076923076923,0.9565217391304348,0.9444444444444444,1.0
769,1.0,0.8421052631578947,0.8153846153846154,0.7916666666666666,0.7307692307692307,0.9,0.8211764705882353,0.8153846153846154,0.643776150346861,0.9565217391304348,0.9444444444444444,1.0
770,1.5,0.7236842105263158,0.7253846153846153,0.5757575757575758,0.7307692307692307,0.72,0.709130672498633,0.7253846153846154,0.4314542408723264,0.9565217391304348,0.9444444444444444,1.0
771,2.0,0.7368421052631579,0.7446153846153847,0.5882352941176471,0.7692307692307693,0.72,0.7246376811594203,0.7446153846153847,0.46678977660158144,0.9565217391304348,0.9444444444444444,1.0
772,2.5,0.7631578947368421,0.7646153846153847,0.625,0.7692307692307693,0.76,0.7490829053558328,0.7646153846153846,0.5085286605506111,0.9565217391304348,0.9444444444444444,1.0
773,3.0,0.7631578947368421,0.7646153846153847,0.625,0.7692307692307693,0.76,0.7490829053558328,0.7646153846153846,0.5085286605506111,0.9565217391304348,0.9444444444444444,1.0
774,3.5,0.7368421052631579,0.7353846153846153,0.59375,0.7307692307692307,0.74,0.7212032281731475,0.7353846153846154,0.4523539829316482,0.9565217391304348,0.9444444444444444,1.0
775,4.0,0.7368421052631579,0.7353846153846153,0.59375,0.7307692307692307,0.74,0.7212032281731475,0.7353846153846154,0.4523539829316482,0.9565217391304348,0.9444444444444444,1.0
776,4.5,0.6710526315789473,0.6946153846153846,0.5128205128205128,0.7692307692307693,0.62,0.6640141467727675,0.6946153846153846,0.36944149680828037,0.9565217391304348,0.9444444444444444,1.0
777,5.0,0.6973684210526315,0.7146153846153847,0.5405405405405406,0.7692307692307693,0.66,0.68824683431425,0.7146153846153845,0.4074078166383803,0.9565217391304348,0.9444444444444444,1.0
778,5.5,0.6973684210526315,0.7146153846153847,0.5405405405405406,0.7692307692307693,0.66,0.68824683431425,0.7146153846153845,0.4074078166383803,0.9565217391304348,0.9444444444444444,1.0
779,6.0,0.7105263157894737,0.7246153846153847,0.5555555555555556,0.7692307692307693,0.68,0.700358422939068,0.7246153846153846,0.4268349027294209,0.9565217391304348,0.9444444444444444,1.0
780,0.0,0.7402597402597403,0.6807407407407408,0.6842105263157895,0.48148148148148145,0.88,0.6900161030595813,0.6807407407407406,0.4000940939272025,0.8235294117647058,0.75,1.0
781,0.5,0.7662337662337663,0.7092592592592593,0.7368421052631579,0.5185185185185185,0.9,0.7210144927536233,0.7092592592592593,0.46322369481325704,0.8823529411764706,0.8333333333333334,1.0
782,1.0,0.7792207792207793,0.7362962962962962,0.7272727272727273,0.5925925925925926,0.88,0.745578231292517,0.7362962962962963,0.49918452017784487,0.8823529411764706,0.8333333333333334,1.0
783,1.5,0.7922077922077922,0.7633333333333333,0.72,0.6666666666666666,0.86,0.7677224736048265,0.7633333333333332,0.5366993141845384,0.9411764705882353,0.9166666666666666,1.0
784,2.0,0.8181818181818182,0.7918518518518518,0.76,0.7037037037037037,0.88,0.7967571644042233,0.7918518518518519,0.5948228686039609,1.0,1.0,1.0
785,2.5,0.7272727272727273,0.7133333333333334,0.6,0.6666666666666666,0.76,0.7075420510037982,0.7133333333333333,0.417489966754203,0.9411764705882353,0.9166666666666666,1.0
786,3.0,0.7792207792207793,0.7533333333333333,0.6923076923076923,0.6666666666666666,0.84,0.7554642256678498,0.7533333333333333,0.5112313234371975,1.0,1.0,1.0
787,3.5,0.7792207792207793,0.7533333333333333,0.6923076923076923,0.6666666666666666,0.84,0.7554642256678498,0.7533333333333333,0.5112313234371975,0.9411764705882353,0.9166666666666666,1.0
788,4.0,0.7532467532467533,0.7248148148148148,0.6538461538461539,0.6296296296296297,0.82,0.7266953110405381,0.7248148148148149,0.4536804288397352,0.9411764705882353,0.9166666666666666,1.0
789,4.5,0.7792207792207793,0.7618518518518518,0.6785714285714286,0.7037037037037037,0.82,0.7595959595959596,0.7618518518518519,0.519487944872376,1.0,1.0,1.0
790,5.0,0.7272727272727273,0.7218518518518519,0.59375,0.7037037037037037,0.74,0.711507582515611,0.7218518518518519,0.4296142637737487,1.0,1.0,1.0
791,5.5,0.7532467532467533,0.7418518518518519,0.6333333333333333,0.7037037037037037,0.78,0.7353951890034365,0.7418518518518519,0.4733002574487753,1.0,1.0,1.0
792,6.0,0.7272727272727273,0.7218518518518519,0.59375,0.7037037037037037,0.74,0.711507582515611,0.7218518518518519,0.4296142637737487,1.0,1.0,1.0
793,0.0,0.7272727272727273,0.6962962962962963,0.6153846153846154,0.5925925925925926,0.8,0.6979263964132263,0.6962962962962963,0.3961295342422729,0.75,0.6666666666666666,1.0
794,0.5,0.7662337662337663,0.7348148148148148,0.68,0.6296296296296297,0.84,0.7386877828054299,0.7348148148148149,0.4785757597651158,0.875,0.8333333333333334,1.0
795,1.0,0.7792207792207793,0.7703703703703704,0.6666666666666666,0.7407407407407407,0.8,0.7632483270030747,0.7703703703703704,0.5291105481433476,0.875,0.8333333333333334,1.0
796,1.5,0.7662337662337663,0.7433333333333333,0.6666666666666666,0.6666666666666666,0.82,0.7433333333333333,0.7433333333333334,0.4866666666666667,0.9166666666666666,0.8888888888888888,1.0
797,2.0,0.7792207792207793,0.7703703703703704,0.6666666666666666,0.7407407407407407,0.8,0.7632483270030747,0.7703703703703704,0.5291105481433476,0.9583333333333334,0.9444444444444444,1.0
798,2.5,0.7532467532467533,0.758888888888889,0.6176470588235294,0.7777777777777778,0.74,0.7421117574475586,0.7588888888888888,0.4975498563492141,0.9583333333333334,0.9444444444444444,1.0
799,3.0,0.7142857142857143,0.7118518518518518,0.5757575757575758,0.7037037037037037,0.72,0.699645390070922,0.7118518518518518,0.4085505846855608,0.9583333333333334,0.9444444444444444,1.0
800,3.5,0.7532467532467533,0.758888888888889,0.6176470588235294,0.7777777777777778,0.74,0.7421117574475586,0.7588888888888888,0.4975498563492141,0.9166666666666666,0.8888888888888888,1.0
801,4.0,0.7532467532467533,0.7759259259259259,0.6052631578947368,0.8518518518518519,0.7,0.747104580812446,0.7759259259259259,0.5267023871299493,1.0,1.0,1.0
802,4.5,0.7402597402597403,0.7574074074074073,0.5945945945945946,0.8148148148148148,0.7,0.7326388888888888,0.7574074074074074,0.49168511697452694,0.9583333333333334,0.9444444444444444,1.0
803,5.0,0.7402597402597403,0.7574074074074073,0.5945945945945946,0.8148148148148148,0.7,0.7326388888888888,0.7574074074074074,0.49168511697452694,0.9583333333333334,0.9444444444444444,1.0
804,5.5,0.7272727272727273,0.7303703703703703,0.5882352941176471,0.7407407407407407,0.72,0.7149656266525648,0.7303703703703703,0.4427410738901448,0.9583333333333334,0.9444444444444444,1.0
805,6.0,0.7272727272727273,0.7474074074074074,0.5789473684210527,0.8148148148148148,0.68,0.7204840103716508,0.7474074074074074,0.4722646907420217,0.9583333333333334,0.9444444444444444,1.0
806,0.0,0.8051948051948052,0.7988888888888889,0.7,0.7777777777777778,0.82,0.791101465002713,0.7988888888888889,0.5849208388379199,1.0,1.0,1.0
807,0.5,0.7792207792207793,0.778888888888889,0.65625,0.7777777777777778,0.78,0.7664585191793042,0.778888888888889,0.5400660110544787,1.0,1.0,1.0
808,1.0,0.8051948051948052,0.8074074074074074,0.6875,0.8148148148148148,0.8,0.7939339875111507,0.8074074074074075,0.5952918846948437,1.0,1.0,1.0
809,1.5,0.7922077922077922,0.788888888888889,0.6774193548387096,0.7777777777777778,0.8,0.7787356321839081,0.788888888888889,0.5621703750837337,1.0,1.0,1.0
810,2.0,0.7662337662337663,0.768888888888889,0.6363636363636364,0.7777777777777778,0.76,0.7542553191489361,0.768888888888889,0.5185449728701349,1.0,1.0,1.0
811,2.5,0.7662337662337663,0.768888888888889,0.6363636363636364,0.7777777777777778,0.76,0.7542553191489361,0.768888888888889,0.5185449728701349,1.0,1.0,1.0
812,3.0,0.7792207792207793,0.7874074074074073,0.6470588235294118,0.8148148148148148,0.76,0.7692578882425525,0.7874074074074074,0.5523586388082835,1.0,1.0,1.0
813,3.5,0.7662337662337663,0.7774074074074073,0.6285714285714286,0.8148148148148148,0.74,0.7570126227208976,0.7774074074074073,0.53168727464995,1.0,1.0,1.0
814,4.0,0.7272727272727273,0.7388888888888889,0.5833333333333334,0.7777777777777778,0.7,0.717948717948718,0.7388888888888888,0.4569299776953924,1.0,1.0,1.0
815,4.5,0.7662337662337663,0.7774074074074073,0.6285714285714286,0.8148148148148148,0.74,0.7570126227208976,0.7774074074074073,0.53168727464995,1.0,1.0,1.0
816,5.0,0.7142857142857143,0.7288888888888889,0.5675675675675675,0.7777777777777778,0.68,0.7059027777777778,0.7288888888888888,0.43721065077734916,1.0,1.0,1.0
817,5.5,0.7532467532467533,0.7674074074074073,0.6111111111111112,0.8148148148148148,0.72,0.7448107448107448,0.7674074074074074,0.5114782075908113,1.0,1.0,1.0
818,6.0,0.7402597402597403,0.7574074074074073,0.5945945945945946,0.8148148148148148,0.7,0.7326388888888888,0.7574074074074074,0.49168511697452694,1.0,1.0,1.0
819,0.0,0.6883116883116883,0.6492592592592592,0.56,0.5185185185185185,0.78,0.6515837104072397,0.6492592592592593,0.30420509650684807,0.9,0.8461538461538461,1.0
820,0.5,0.7532467532467533,0.7248148148148148,0.6538461538461539,0.6296296296296297,0.82,0.7266953110405381,0.7248148148148149,0.4536804288397352,0.95,0.9230769230769231,1.0
821,1.0,0.7532467532467533,0.7248148148148148,0.6538461538461539,0.6296296296296297,0.82,0.7266953110405381,0.7248148148148149,0.4536804288397352,0.95,0.9230769230769231,1.0
822,1.5,0.7532467532467533,0.7333333333333334,0.6428571428571429,0.6666666666666666,0.8,0.7313131313131314,0.7333333333333333,0.4629100498862757,0.95,0.9230769230769231,1.0
823,2.0,0.7272727272727273,0.7048148148148148,0.6071428571428571,0.6296296296296297,0.78,0.703030303030303,0.7048148148148149,0.4063321549001754,0.95,0.9230769230769231,1.0
824,2.5,0.7012987012987013,0.6677777777777778,0.5769230769230769,0.5555555555555556,0.78,0.6691574817859145,0.6677777777777778,0.3385786396448106,0.95,0.9230769230769231,1.0
825,3.0,0.7272727272727273,0.7133333333333334,0.6,0.6666666666666666,0.76,0.7075420510037982,0.7133333333333333,0.417489966754203,1.0,1.0,1.0
826,3.5,0.7272727272727273,0.7133333333333334,0.6,0.6666666666666666,0.76,0.7075420510037982,0.7133333333333333,0.417489966754203,0.95,0.9230769230769231,1.0
827,4.0,0.7142857142857143,0.6692592592592592,0.6086956521739131,0.5185185185185185,0.82,0.6742307692307692,0.6692592592592593,0.3529299526817895,0.9,0.8461538461538461,1.0
828,4.5,0.7662337662337663,0.7603703703703704,0.6451612903225806,0.7407407407407407,0.78,0.7510775862068966,0.7603703703703704,0.5066740688254677,1.0,1.0,1.0
829,5.0,0.7662337662337663,0.7518518518518519,0.6551724137931034,0.7037037037037037,0.8,0.7474489795918368,0.751851851851852,0.49604652413672967,1.0,1.0,1.0
830,5.5,0.7402597402597403,0.7403703703703703,0.6060606060606061,0.7407407407407407,0.74,0.7269503546099291,0.7403703703703703,0.46354777877784786,0.95,0.9230769230769231,1.0
