,sub,model,depth,A_data,A_BB,F1_data,F1_BB,XNOR,AND,JAC,COS,DICE,TANI
2603,correct,KB-ML,3,0.8421052631578947,0.8421052631578947,0.8385627530364372,0.8362753036437246,0.668181818181818,0.3500000000000001,0.5083874458874459,0.6872373544044019,0.6673553719008264,0.5083874458874459
3741,all,KB-ML,2,0.7142857142857143,0.8181818181818182,0.7164723032069972,0.8212794612794613,0.625,0.3645833333333333,0.4916666666666667,0.7008858437571416,0.6587301587301587,0.4916666666666667
2605,all,KB-ML,4,0.7105263157894737,0.868421052631579,0.7177890963969062,0.8698119505953045,0.6302083333333333,0.3385416666666667,0.4730902777777778,0.6567210538318281,0.6334821428571429,0.4730902777777778
1317,all,KB-ML,12,0.8289473684210527,0.9342105263157895,0.8212384543914304,0.9336581753908256,0.7406296851574213,0.5022488755622188,0.6712837664861653,0.794997598420265,0.7838357824572033,0.6712837664861653
3099,correct,KB-ML,6,0.7142857142857143,0.935064935064935,0.7164723032069972,0.9345155109301064,0.6442577030812325,0.4173669467787115,0.5281179138321995,0.7171869101386608,0.6783496007098491,0.5281179138321995
1319,correct,KB-ML,12,0.8289473684210527,0.9342105263157895,0.8212384543914304,0.9336581753908256,0.7564655172413792,0.49999999999999994,0.6770833333333333,0.8054008627907655,0.790625,0.6770833333333333
3739,correct,KB-ML,12,0.6623376623376623,0.8961038961038961,0.6507902474883607,0.8946871310507674,0.7522321428571428,0.4508928571428571,0.6603535353535354,0.7915706904107889,0.7777281275413391,0.6603535353535354
1321,all,KB-ML,2,0.7662337662337663,0.9090909090909091,0.7613786213786214,0.9076066790352505,0.5769230769230769,0.34615384615384615,0.45512820512820507,0.6362425201032681,0.6205128205128205,0.45512820512820507
2601,all,KB-ML,3,0.8421052631578947,0.8421052631578947,0.8385627530364372,0.8362753036437246,0.6343749999999999,0.34375,0.4851190476190476,0.660755310295427,0.6463068181818181,0.4851190476190476
1307,correct,KB-ML,9,0.8289473684210527,0.9342105263157895,0.8212384543914304,0.9336581753908256,0.6725,0.4425,0.6003151260504201,0.7455664466249684,0.7205010775862069,0.6003151260504201
1305,all,KB-ML,9,0.8289473684210527,0.9342105263157895,0.8212384543914304,0.9336581753908256,0.688695652173913,0.4469565217391304,0.611009215280315,0.7521677179472173,0.7295739035244281,0.611009215280315
1361,all,KB-ML,12,0.7662337662337663,0.9090909090909091,0.7662337662337663,0.9094984970195134,0.43920595533498763,0.1315136476426799,0.17473118279569894,0.3836591811868797,0.27685647685647685,0.17473118279569894
3751,correct,KB-ML,4,0.7142857142857143,0.8701298701298701,0.7142857142857143,0.8713541360600184,0.7342657342657343,0.4125874125874125,0.6351648351648352,0.7839326148471998,0.7564102564102565,0.6351648351648352
1289,all,KB-ML,5,0.7894736842105263,0.9210526315789473,0.7739804055593529,0.9180278281911676,0.5186335403726706,0.14906832298136644,0.25644645209862593,0.4854852657869987,0.4032657879205193,0.25644645209862593
2609,all,KB-ML,5,0.7105263157894737,0.868421052631579,0.7172387490465294,0.8695424641148326,0.6517857142857142,0.15848214285714285,0.3198784722222222,0.545294086115282,0.48193993506493504,0.3198784722222222
1291,correct,KB-ML,5,0.7894736842105263,0.9210526315789473,0.7739804055593529,0.9180278281911676,0.5133928571428572,0.14285714285714285,0.2481060606060606,0.49244154867052303,0.3918269230769231,0.2481060606060606
3753,all,KB-ML,5,0.7272727272727273,0.8571428571428571,0.7283746556473828,0.8590643430919911,0.8205128205128206,0.4358974358974359,0.7083333333333334,0.8355232868024021,0.8190476190476189,0.7083333333333334
1293,all,KB-ML,6,0.7894736842105263,0.9210526315789473,0.7739804055593529,0.9180278281911676,0.6445012787723785,0.34271099744245526,0.5254234256791803,0.691058829993984,0.6565191557518923,0.5254234256791803
1295,correct,KB-ML,6,0.7894736842105263,0.9210526315789473,0.7739804055593529,0.9180278281911676,0.6507352941176471,0.338235294117647,0.5230769230769231,0.7009077492655802,0.6535947712418301,0.5230769230769231
1297,all,KB-ML,7,0.7894736842105263,0.9210526315789473,0.7739804055593529,0.9180278281911676,0.5934782608695653,0.39782608695652183,0.543979933110368,0.6937802714469213,0.661290322580645,0.543979933110368
3747,correct,KB-ML,3,0.7402597402597403,0.8701298701298701,0.7348651348651349,0.8686494323286775,0.7435897435897437,0.3162393162393163,0.5589743589743589,0.7442510692335051,0.7115384615384616,0.5589743589743589
2607,correct,KB-ML,4,0.7105263157894737,0.868421052631579,0.7177890963969062,0.8698119505953045,0.6287878787878787,0.35227272727272735,0.4803391053391053,0.6663353554312867,0.6376623376623376,0.4803391053391053
1299,correct,KB-ML,7,0.7894736842105263,0.9210526315789473,0.7739804055593529,0.9180278281911676,0.534375,0.38125000000000003,0.5108173076923077,0.6644564261740182,0.6260416666666666,0.5108173076923077
3749,all,KB-ML,4,0.7142857142857143,0.8701298701298701,0.7142857142857143,0.8713541360600184,0.7727272727272728,0.4318181818181818,0.6714285714285714,0.8119925331261366,0.7916666666666666,0.6714285714285714
1301,all,KB-ML,8,0.8289473684210527,0.9078947368421053,0.8239215058923905,0.9086030831858816,0.6729678638941398,0.42722117202268434,0.5971127014132686,0.7416053926404846,0.7184677107789237,0.5971127014132686
3097,all,KB-ML,6,0.7142857142857143,0.935064935064935,0.7164723032069972,0.9345155109301064,0.6529411764705885,0.4333333333333333,0.544920634920635,0.7265580754589155,0.6940448948458103,0.544920634920635
1303,correct,KB-ML,8,0.8289473684210527,0.9078947368421053,0.8239215058923905,0.9086030831858816,0.6440217391304348,0.4184782608695652,0.5760416666666667,0.7256234228511886,0.6979166666666666,0.5760416666666667
1323,correct,KB-ML,2,0.7662337662337663,0.9090909090909091,0.7613786213786214,0.9076066790352505,0.5986842105263158,0.34868421052631576,0.46491228070175433,0.6511424723951346,0.6315789473684209,0.46491228070175433
3737,all,KB-ML,12,0.6623376623376623,0.8961038961038961,0.6507902474883607,0.8946871310507674,0.7593167701863353,0.4596273291925467,0.6732542819499343,0.796022165312218,0.7862328662180159,0.6732542819499343
1325,all,KB-ML,3,0.7792207792207793,0.922077922077922,0.7700015236304757,0.9191605495953322,0.6153846153846152,0.2769230769230769,0.43846153846153846,0.620135178699434,0.6,0.43846153846153846
3723,correct,KB-ML,8,0.6623376623376623,0.922077922077922,0.6393152302243212,0.9182843472317157,0.579861111111111,0.2638888888888889,0.4548611111111111,0.6015952772248128,0.5729385504201681,0.4548611111111111
2595,correct,KB-ML,12,0.7894736842105263,0.9605263157894737,0.7912240919759718,0.9606816948650915,0.7974910394265233,0.5698924731182796,0.7434928527915905,0.8442767405236941,0.8366813860046943,0.7434928527915905
1347,correct,KB-ML,8,0.7532467532467533,0.8961038961038961,0.7495827986975903,0.8950249750249751,0.7468671679197996,0.406015037593985,0.6444391521790904,0.7600770969859177,0.7496567505720824,0.6444391521790904
3725,all,KB-ML,9,0.6753246753246753,0.9090909090909091,0.656261170022638,0.9055589349135647,0.6561264822134387,0.4051383399209486,0.5922097226445053,0.7276321224510356,0.7137881059470265,0.5922097226445053
1349,all,KB-ML,9,0.7662337662337663,0.9090909090909091,0.7662337662337663,0.9094984970195134,0.7692307692307693,0.47435897435897434,0.6955128205128205,0.802492638930697,0.7973474801061009,0.6955128205128205
3103,correct,KB-ML,7,0.7012987012987013,0.922077922077922,0.7045401695428825,0.9216680934773501,0.7904761904761903,0.47380952380952385,0.7050061050061052,0.8291910253536307,0.812914862914863,0.7050061050061052
1351,correct,KB-ML,9,0.7662337662337663,0.9090909090909091,0.7662337662337663,0.9094984970195134,0.7960526315789473,0.4802631578947367,0.7116228070175438,0.8198736184597659,0.8130671506352086,0.7116228070175438
1353,all,KB-ML,10,0.7662337662337663,0.9090909090909091,0.7662337662337663,0.9094984970195134,0.7781065088757395,0.47633136094674555,0.7080403759136792,0.8125316505085777,0.8071951942919683,0.7080403759136792
1327,correct,KB-ML,3,0.7792207792207793,0.922077922077922,0.7700015236304757,0.9191605495953322,0.6368421052631578,0.2789473684210526,0.4473684210526316,0.6348582051973185,0.6105263157894736,0.4473684210526316
2593,all,KB-ML,12,0.7894736842105263,0.9605263157894737,0.7912240919759718,0.9606816948650915,0.7862903225806451,0.5725806451612904,0.7383115517021547,0.841401980039306,0.8348428611210567,0.7383115517021547
1355,correct,KB-ML,10,0.7662337662337663,0.9090909090909091,0.7662337662337663,0.9094984970195134,0.8036437246963564,0.4817813765182186,0.7238390092879258,0.8292278671272337,0.8222347984656981,0.7238390092879258
3721,all,KB-ML,8,0.6623376623376623,0.922077922077922,0.6393152302243212,0.9182843472317157,0.5797101449275361,0.27294685990338174,0.4734299516908212,0.6090455236399492,0.5880069419071977,0.4734299516908212
1357,all,KB-ML,11,0.7662337662337663,0.9090909090909091,0.7662337662337663,0.9094984970195134,0.8010610079575599,0.5305039787798408,0.7472609848921693,0.8435979441523801,0.8395485318562242,0.7472609848921693
1359,correct,KB-ML,11,0.7662337662337663,0.9090909090909091,0.7662337662337663,0.9094984970195134,0.8239564428312158,0.5353901996370236,0.7625858123569793,0.8583465236584034,0.8530540109487478,0.7625858123569793
3719,correct,KB-ML,7,0.6623376623376623,0.922077922077922,0.6393152302243212,0.9182843472317157,0.588235294117647,0.27941176470588236,0.463298139768728,0.6105288343088331,0.584375,0.463298139768728
1345,all,KB-ML,8,0.7532467532467533,0.8961038961038961,0.7495827986975903,0.8950249750249751,0.7289377289377289,0.40659340659340654,0.6371803159133477,0.752765584068708,0.7446359660406483,0.6371803159133477
3727,correct,KB-ML,9,0.6753246753246753,0.9090909090909091,0.656261170022638,0.9055589349135647,0.65625,0.3977272727272727,0.5801039238539238,0.7249111288423588,0.7063864942528735,0.5801039238539238
1343,correct,KB-ML,7,0.7662337662337663,0.9090909090909091,0.7613786213786214,0.9076066790352505,0.6980609418282547,0.44875346260387805,0.6405284466226295,0.7556529970310144,0.743915123777824,0.6405284466226295
1341,all,KB-ML,7,0.7662337662337663,0.9090909090909091,0.7613786213786214,0.9076066790352505,0.7085020242914979,0.4655870445344129,0.6524447212706322,0.770216873304252,0.7603049124788256,0.6524447212706322
3729,all,KB-ML,10,0.6753246753246753,0.9090909090909091,0.656261170022638,0.9055589349135647,0.7518115942028986,0.3894927536231884,0.6209922800311818,0.7715251107066999,0.739425536100728,0.6209922800311818
1339,correct,KB-ML,6,0.7662337662337663,0.9090909090909091,0.7613786213786214,0.9076066790352505,0.7616099071207432,0.42105263157894735,0.6443381180223284,0.787290090391159,0.7700831024930747,0.6443381180223284
2597,all,KB-ML,2,0.8421052631578947,0.8421052631578947,0.8385627530364372,0.8362753036437246,0.51171875,0.32421875,0.4114583333333333,0.5905726606689948,0.5739583333333333,0.4114583333333333
1337,all,KB-ML,6,0.7662337662337663,0.9090909090909091,0.7613786213786214,0.9076066790352505,0.733031674208145,0.41628959276018096,0.6288221582339228,0.7671031649965138,0.7540003855793328,0.6288221582339228
3731,correct,KB-ML,10,0.6753246753246753,0.9090909090909091,0.656261170022638,0.9055589349135647,0.734375,0.4036458333333333,0.6206983805668016,0.7742918290794198,0.7439196832579187,0.6206983805668016
1335,correct,KB-ML,5,0.7662337662337663,0.9090909090909091,0.7613786213786214,0.9076066790352505,0.7105263157894738,0.3120300751879699,0.5355263157894737,0.7032424015345644,0.677462887989204,0.5355263157894737
3101,all,KB-ML,7,0.7012987012987013,0.922077922077922,0.7045401695428825,0.9216680934773501,0.8049999999999999,0.49000000000000005,0.7272222222222221,0.8424201834596815,0.829918540241121,0.7272222222222221
1333,all,KB-ML,5,0.7662337662337663,0.9090909090909091,0.7613786213786214,0.9076066790352505,0.6813186813186812,0.3076923076923077,0.5225274725274726,0.6821379676039747,0.6622287968441815,0.5225274725274726
3733,all,KB-ML,11,0.6623376623376623,0.8961038961038961,0.6507902474883607,0.8946871310507674,0.7424749163879598,0.4698996655518395,0.6721014492753623,0.8058436975206399,0.7869565217391303,0.6721014492753623
1331,correct,KB-ML,4,0.7792207792207793,0.922077922077922,0.7700015236304757,0.9191605495953322,0.6622807017543859,0.3640350877192983,0.5355263157894737,0.7032424015345644,0.677462887989204,0.5355263157894737
2599,correct,KB-ML,2,0.8421052631578947,0.8421052631578947,0.8385627530364372,0.8362753036437246,0.5795454545454546,0.3409090909090909,0.45075757575757575,0.6376420876550447,0.6166666666666665,0.45075757575757575
1329,all,KB-ML,4,0.7792207792207793,0.922077922077922,0.7700015236304757,0.9191605495953322,0.6538461538461539,0.37179487179487175,0.5371794871794872,0.7019994206614487,0.6814595660749507,0.5371794871794872
3735,correct,KB-ML,11,0.6623376623376623,0.8961038961038961,0.6507902474883607,0.8946871310507674,0.7427884615384617,0.44711538461538464,0.6536458333333333,0.7965994519082462,0.7729166666666667,0.6536458333333333
1739,correct,KB-ML,7,0.75,0.8552631578947368,0.7529522024367384,0.8548147295521473,0.7921052631578948,0.4921052631578946,0.7043313411734465,0.8222395327941697,0.8087498097470397,0.7043313411734465
1741,all,KB-ML,8,0.75,0.8552631578947368,0.7529522024367384,0.8548147295521473,0.7727272727272727,0.5402097902097902,0.7253210841446135,0.8276983063229016,0.8171964905121404,0.7253210841446135
3831,correct,KB-ML,2,0.7012987012987013,0.8831168831168831,0.6968633878970829,0.8804966750044277,0.5763888888888888,0.3402777777777778,0.449074074074074,0.635461915526197,0.6148148148148148,0.449074074074074
3325,all,KB-ML,8,0.8051948051948052,0.948051948051948,0.8043214024906533,0.9476094276094277,0.8342857142857143,0.5257142857142857,0.768,0.86736291308688,0.8606628154454241,0.768
2141,all,KB-ML,9,0.6578947368421053,0.8947368421052632,0.6544066047471621,0.8936635706914345,0.8,0.591304347826087,0.7754475703324809,0.8637070487229923,0.8532258064516128,0.7754475703324809
2397,all,KB-ML,7,0.6883116883116883,0.8571428571428571,0.6948689459208393,0.8573377176957739,0.7274436090225566,0.5018796992481204,0.6769086176980915,0.7933004379774495,0.7843109668109669,0.6769086176980915
2143,correct,KB-ML,9,0.6578947368421053,0.8947368421052632,0.6544066047471621,0.8936635706914345,0.7364130434782608,0.5570652173913044,0.7153132992327366,0.8221985136296754,0.8058215725806452,0.7153132992327366
3327,correct,KB-ML,8,0.8051948051948052,0.948051948051948,0.8043214024906533,0.9476094276094277,0.8367346938775511,0.5170068027210883,0.7646258503401361,0.8652682690669513,0.8580984233158147,0.7646258503401361
2145,all,KB-ML,10,0.6578947368421053,0.8947368421052632,0.6544066047471621,0.8936635706914345,0.8640000000000001,0.5920000000000001,0.8163742690058479,0.8980364264925906,0.8908722109533468,0.8163742690058479
2147,correct,KB-ML,10,0.6578947368421053,0.8947368421052632,0.6544066047471621,0.8936635706914345,0.8325,0.5650000000000001,0.7755847953216373,0.8737701516887904,0.8625760649087222,0.7755847953216373
2149,all,KB-ML,11,0.6447368421052632,0.9078947368421053,0.6462941229574796,0.9082984763223095,0.8666666666666667,0.6148148148148147,0.8247619047619047,0.8999041262030437,0.8953947368421052,0.8247619047619047
2139,correct,KB-ML,8,0.6578947368421053,0.8947368421052632,0.6544066047471621,0.8936635706914345,0.8096590909090909,0.5511363636363635,0.7486213235294118,0.8560398980948026,0.8416666666666666,0.7486213235294118
2395,correct,KB-ML,6,0.7142857142857143,0.8571428571428571,0.719452887537994,0.8568977771242311,0.5868055555555556,0.19791666666666666,0.3257834757834757,0.5619760433357356,0.49091880341880345,0.3257834757834757
2151,correct,KB-ML,11,0.6447368421052632,0.9078947368421053,0.6462941229574796,0.9082984763223095,0.8333333333333334,0.5856481481481481,0.7824404761904762,0.8732054603501507,0.8661595394736842,0.7824404761904762
3323,correct,KB-ML,7,0.8181818181818182,0.961038961038961,0.8164678458796105,0.9605149194164698,0.8195488721804512,0.4661654135338346,0.7271062271062272,0.8396682293544919,0.8298017771701981,0.7271062271062272
2153,all,KB-ML,12,0.6447368421052632,0.9078947368421053,0.6462941229574796,0.9082984763223095,0.5666666666666667,0.316,0.4143272727272727,0.6240459969319072,0.561038961038961,0.4143272727272727
3203,correct,KB-ML,10,0.7142857142857143,0.961038961038961,0.7045148247978437,0.9607614258777051,0.7024291497975709,0.4635627530364372,0.622845356397988,0.7601643228200461,0.7404768334334897,0.622845356397988
2155,correct,KB-ML,12,0.6447368421052632,0.9078947368421053,0.6462941229574796,0.9082984763223095,0.5812499999999999,0.32708333333333334,0.43306818181818185,0.638640401309706,0.5811688311688312,0.43306818181818185
3329,all,KB-ML,9,0.8051948051948052,0.948051948051948,0.8043214024906533,0.9476094276094277,0.8400000000000002,0.5808,0.7903157894736843,0.8763051297814262,0.8699180265654648,0.7903157894736843
3201,all,KB-ML,10,0.7142857142857143,0.961038961038961,0.7045148247978437,0.9607614258777051,0.7074175824175823,0.47939560439560436,0.6405937812187812,0.7711695151141543,0.7570820773026654,0.6405937812187812
3339,correct,KB-ML,11,0.8441558441558441,0.987012987012987,0.8441558441558441,0.9869605142332414,0.8761904761904761,0.6587301587301586,0.8450921059616713,0.9152634180122073,0.912121212121212,0.8450921059616713
3335,correct,KB-ML,10,0.8181818181818182,0.961038961038961,0.8164678458796105,0.9605149194164698,0.8624338624338626,0.6208112874779539,0.8228827762989253,0.901745564480395,0.8975379625534423,0.8228827762989253
3199,correct,KB-ML,9,0.7142857142857143,0.961038961038961,0.7045148247978437,0.9607614258777051,0.6842105263157896,0.43249427917620137,0.6050102372636397,0.7489560888707572,0.734961956863485,0.6050102372636397
2123,correct,KB-ML,4,0.7105263157894737,0.8947368421052632,0.699840248693925,0.8908509995250636,0.6510416666666667,0.3385416666666667,0.5478896103896105,0.7061671143889232,0.6690705128205128,0.5478896103896105
3337,all,KB-ML,11,0.8441558441558441,0.987012987012987,0.8441558441558441,0.9869605142332414,0.8760000000000001,0.6653333333333333,0.8474425863991081,0.9166226441392346,0.9136684491978609,0.8474425863991081
2125,all,KB-ML,5,0.6973684210526315,0.9078947368421053,0.6884765104249987,0.9051885031728257,0.7714285714285714,0.4285714285714286,0.6622222222222222,0.7894427190999914,0.7666666666666667,0.6622222222222222
2401,all,KB-ML,8,0.7012987012987013,0.8701298701298701,0.7060949754972949,0.8696379378197558,0.7210884353741497,0.46258503401360535,0.6558248299319729,0.7672818679098514,0.7617382617382618,0.6558248299319729
2127,correct,KB-ML,5,0.6973684210526315,0.9078947368421053,0.6884765104249987,0.9051885031728257,0.7232142857142857,0.3883928571428571,0.5972222222222222,0.7413167485937368,0.7057291666666666,0.5972222222222222
2129,all,KB-ML,6,0.6842105263157895,0.8947368421052632,0.6771255060728746,0.8923751686909581,0.8,0.4705882352941177,0.716083916083916,0.8309400392450457,0.8141176470588235,0.716083916083916
2137,all,KB-ML,8,0.6578947368421053,0.8947368421052632,0.6544066047471621,0.8936635706914345,0.8454545454545455,0.5818181818181819,0.7941176470588235,0.8838655347806736,0.8746666666666667,0.7941176470588235
2131,correct,KB-ML,6,0.6842105263157895,0.8947368421052632,0.6771255060728746,0.8923751686909581,0.7536764705882353,0.4375,0.6586538461538463,0.7920938113203839,0.7658088235294118,0.6586538461538463
3333,all,KB-ML,10,0.8181818181818182,0.961038961038961,0.8164678458796105,0.9605149194164698,0.8607407407407409,0.6266666666666666,0.8244067172762825,0.9023510244962439,0.8985251899802982,0.8244067172762825
2133,all,KB-ML,7,0.6578947368421053,0.8947368421052632,0.6544066047471621,0.8936635706914345,0.83,0.5499999999999999,0.7732142857142857,0.870749104014768,0.8602006688963212,0.7732142857142857
2399,correct,KB-ML,7,0.6883116883116883,0.8571428571428571,0.6948689459208393,0.8573377176957739,0.7573099415204678,0.5029239766081872,0.7059435447593343,0.8142895737019539,0.8032042648709314,0.7059435447593343
2135,correct,KB-ML,7,0.6578947368421053,0.8947368421052632,0.6544066047471621,0.8936635706914345,0.790625,0.521875,0.7260044642857142,0.8413147057923058,0.8248327759197325,0.7260044642857142
3331,correct,KB-ML,9,0.8051948051948052,0.948051948051948,0.8043214024906533,0.9476094276094277,0.8400000000000002,0.5714285714285716,0.7852965747702589,0.8726436298397469,0.8654486310653292,0.7852965747702589
3321,all,KB-ML,7,0.8181818181818182,0.961038961038961,0.8164678458796105,0.9605149194164698,0.8147368421052632,0.4694736842105263,0.7272398190045247,0.8378269980288807,0.8294577352472089,0.7272398190045247
2157,all,KB-ML,2,0.7763157894736842,0.7894736842105263,0.7727258506877457,0.7824720531487449,0.5046296296296297,0.3287037037037037,0.41358024691358025,0.5860975387903364,0.5753086419753086,0.41358024691358025
2393,all,KB-ML,6,0.7142857142857143,0.8571428571428571,0.719452887537994,0.8568977771242311,0.5401785714285714,0.20758928571428573,0.3152586996336996,0.5357942481715533,0.47821821036106754,0.3152586996336996
2185,all,KB-ML,9,0.7763157894736842,0.9473684210526315,0.781166968816245,0.9475927033492823,0.7727272727272728,0.521885521885522,0.7097882418960851,0.8222524631199529,0.8187616479825932,0.7097882418960851
2179,correct,KB-ML,7,0.8026315789473685,0.9736842105263158,0.8060941828254847,0.9736842105263158,0.7523219814241484,0.46439628482972134,0.6650483159771087,0.7901062621524975,0.7745797998833399,0.6650483159771087
3309,all,KB-ML,4,0.7922077922077922,0.935064935064935,0.7922077922077922,0.9348025711662076,0.69,0.35666666666666663,0.5323809523809524,0.6982938187084823,0.6804866767219709,0.5323809523809524
2181,all,KB-ML,8,0.8026315789473685,0.9736842105263158,0.8060941828254847,0.9736842105263158,0.7574074074074074,0.4777777777777779,0.6718862473764434,0.796362841311988,0.7864034730701398,0.6718862473764434
2387,correct,KB-ML,4,0.7142857142857143,0.8571428571428571,0.7181855500821019,0.8562538585010495,0.6620370370370371,0.4583333333333333,0.5865319865319863,0.7432738894830686,0.7293447293447295,0.5865319865319863
2183,correct,KB-ML,8,0.8026315789473685,0.9736842105263158,0.8060941828254847,0.9736842105263158,0.7794117647058822,0.4882352941176471,0.6903842985157864,0.8085338445679121,0.7954363283775048,0.6903842985157864
3307,correct,KB-ML,3,0.7792207792207793,0.8961038961038961,0.7759425040978438,0.8941450706156588,0.6714285714285713,0.27142857142857146,0.45714285714285713,0.6385059337053087,0.6231292517006801,0.45714285714285713
3207,correct,KB-ML,11,0.7402597402597403,0.961038961038961,0.7348651348651349,0.9612931411096549,0.7161654135338346,0.4962406015037594,0.6538184927200945,0.7853151647495522,0.7737813966916134,0.6538184927200945
2159,correct,KB-ML,2,0.7763157894736842,0.7894736842105263,0.7727258506877457,0.7824720531487449,0.5661764705882353,0.34558823529411764,0.4509803921568627,0.6289330724444798,0.615686274509804,0.4509803921568627
2187,correct,KB-ML,9,0.7763157894736842,0.9473684210526315,0.781166968816245,0.9475927033492823,0.7994652406417112,0.5401069518716577,0.7364907727797001,0.8423611042298395,0.8384524077830368,0.7364907727797001
3305,all,KB-ML,3,0.7792207792207793,0.8961038961038961,0.7759425040978438,0.8941450706156588,0.6639999999999999,0.272,0.45399999999999996,0.6331733631210062,0.6194285714285714,0.45399999999999996
2189,all,KB-ML,10,0.7763157894736842,0.9473684210526315,0.781166968816245,0.9475927033492823,0.7854938271604938,0.5015432098765433,0.7006751380332393,0.8154091971876496,0.8024682241371808,0.7006751380332393
2385,all,KB-ML,4,0.7142857142857143,0.8571428571428571,0.7181855500821019,0.8562538585010495,0.630952380952381,0.44642857142857145,0.558008658008658,0.7152173371277372,0.7040293040293042,0.558008658008658
2191,correct,KB-ML,10,0.7763157894736842,0.9473684210526315,0.781166968816245,0.9475927033492823,0.8112745098039216,0.5416666666666667,0.7511299481796659,0.8541212752054448,0.8494290263380102,0.7511299481796659
3303,correct,KB-ML,2,0.7792207792207793,0.8961038961038961,0.7759425040978438,0.8941450706156588,0.5654761904761905,0.3392857142857143,0.44444444444444436,0.6280096931635849,0.6095238095238095,0.44444444444444436
2177,all,KB-ML,7,0.8026315789473685,0.9736842105263158,0.8060941828254847,0.9736842105263158,0.7465886939571149,0.4639376218323587,0.658100346696838,0.7896113968045319,0.7767702308689709,0.658100346696838
3311,correct,KB-ML,4,0.7922077922077922,0.935064935064935,0.7922077922077922,0.9348025711662076,0.6944444444444445,0.34523809523809534,0.5246598639455783,0.6917779887325721,0.6722018722018723,0.5246598639455783
2175,correct,KB-ML,6,0.8026315789473685,0.9210526315789473,0.8034967349763774,0.9200100397729466,0.6372549019607844,0.5032679738562091,0.5800547491723963,0.7535846738471137,0.729757785467128,0.5800547491723963
2389,all,KB-ML,5,0.7142857142857143,0.8571428571428571,0.719452887537994,0.8568977771242311,0.6403061224489796,0.42857142857142855,0.5621753246753246,0.7165844677579628,0.7030075187969925,0.5621753246753246
2173,all,KB-ML,6,0.8026315789473685,0.9210526315789473,0.8034967349763774,0.9200100397729466,0.6316872427983539,0.4732510288065845,0.5633116883116883,0.7354055882831881,0.7150494385788505,0.5633116883116883
3313,all,KB-ML,5,0.7922077922077922,0.935064935064935,0.7922077922077922,0.9348025711662076,0.6906666666666667,0.2693333333333333,0.4713846153846154,0.6788584688898703,0.6393650793650792,0.4713846153846154
2171,correct,KB-ML,5,0.7894736842105263,0.881578947368421,0.7926065162907269,0.8812589481269377,0.7254901960784315,0.26666666666666666,0.5212885154061625,0.7114315306396445,0.6789567501641804,0.5212885154061625
3205,all,KB-ML,11,0.7402597402597403,0.961038961038961,0.7348651348651349,0.9612931411096549,0.7181122448979591,0.5076530612244898,0.6645809159784316,0.7899101643463661,0.7815828542719301,0.6645809159784316
2169,all,KB-ML,5,0.7894736842105263,0.881578947368421,0.7926065162907269,0.8812589481269377,0.7037037037037038,0.26666666666666666,0.5067019400352734,0.6924228511489999,0.665189910803946,0.5067019400352734
3315,correct,KB-ML,5,0.7922077922077922,0.935064935064935,0.7922077922077922,0.9348025711662076,0.6952380952380951,0.26666666666666666,0.4714285714285714,0.6805297325862937,0.639455782312925,0.4714285714285714
2167,correct,KB-ML,4,0.7894736842105263,0.881578947368421,0.7926065162907269,0.8812589481269377,0.7104072398190047,0.42081447963800905,0.600172376642965,0.7541673301819787,0.7419673751853683,0.600172376642965
2391,correct,KB-ML,5,0.7142857142857143,0.8571428571428571,0.719452887537994,0.8568977771242311,0.7023809523809523,0.4365079365079365,0.5998917748917747,0.7536957059084209,0.7351221190230479,0.5998917748917747
2165,all,KB-ML,4,0.7894736842105263,0.881578947368421,0.7926065162907269,0.8812589481269377,0.6866096866096867,0.3903133903133903,0.5629358296024962,0.7260287809756352,0.7094304388422037,0.5629358296024962
3317,all,KB-ML,6,0.8181818181818182,0.961038961038961,0.8164678458796105,0.9605149194164698,0.6729411764705883,0.46588235294117647,0.5818874458874459,0.7540531122651832,0.7304530507855317,0.5818874458874459
2163,correct,KB-ML,3,0.7763157894736842,0.7894736842105263,0.7727258506877457,0.7824720531487449,0.6737967914438503,0.5133689839572192,0.6150920974450386,0.7660264743588767,0.7567131830107607,0.6150920974450386
2161,all,KB-ML,3,0.7763157894736842,0.7894736842105263,0.7727258506877457,0.7824720531487449,0.6531986531986532,0.49831649831649827,0.5922933034044144,0.7456560332461015,0.7384232325408797,0.5922933034044144
3319,correct,KB-ML,6,0.8181818181818182,0.961038961038961,0.8164678458796105,0.9605149194164698,0.6778711484593837,0.46218487394957986,0.5818387961245104,0.7556488742965778,0.7305748386311046,0.5818387961245104
2121,all,KB-ML,4,0.7105263157894737,0.8947368421052632,0.699840248693925,0.8908509995250636,0.7166666666666667,0.36666666666666664,0.6077922077922078,0.7519469532089108,0.7282051282051282,0.6077922077922078
2119,correct,KB-ML,3,0.7105263157894737,0.8947368421052632,0.699840248693925,0.8908509995250636,0.675,0.3375,0.5364583333333333,0.7062499999999998,0.675,0.5364583333333333
2195,correct,KB-ML,11,0.7763157894736842,0.9473684210526315,0.781166968816245,0.9475927033492823,0.8344226579520696,0.5860566448801742,0.784705882352941,0.8765747418536564,0.8732315202903439,0.784705882352941
3363,correct,KB-ML,6,0.7012987012987013,0.8831168831168831,0.6931707748034278,0.8839494886006514,0.7782805429864253,0.3665158371040724,0.6452991452991453,0.7884724617117439,0.770739064856712,0.6452991452991453
